transaction_id,customer_id,amount,type,timestamp,destination_country,notes
TXN-00037925,CUST-005361,2759.44,DEPOSIT,2026-06-19T04:31:03.915019,PK,Normal transaction
TXN-00049390,CUST-005178,8421.9,DEPOSIT,2026-06-19T04:53:03.915019,PK,Normal transaction
TXN-00041454,CUST-000233,18270.8,TRANSFER,2026-06-19T04:55:03.915019,PK,Normal transaction
TXN-00005847,CUST-008359,8509.33,TRANSFER,2026-06-19T04:56:03.915019,PK,Normal transaction
TXN-00041051,CUST-003553,31194.2,WITHDRAWAL,2026-06-19T04:58:03.915019,PK,Normal transaction
TXN-00057292,CUST-003492,12800.25,TRANSFER,2026-06-19T05:10:03.915019,PK,Normal transaction
TXN-00028101,CUST-006153,30099.89,DEPOSIT,2026-06-19T05:11:03.915019,PK,Normal transaction
TXN-00053350,CUST-009476,32484.83,DEPOSIT,2026-06-19T05:22:03.915019,PK,Normal transaction
TXN-00039575,CUST-008170,33666.39,WITHDRAWAL,2026-06-19T05:26:03.915019,PK,Normal transaction
TXN-00065454,CUST-008898,5283.33,DEPOSIT,2026-06-19T05:26:03.915019,PK,Normal transaction
TXN-00022491,CUST-009676,15367.31,WITHDRAWAL,2026-06-19T05:43:03.915019,PK,Normal transaction
TXN-00031488,CUST-006927,13014.37,DEPOSIT,2026-06-19T05:43:03.915019,PK,Normal transaction
TXN-00063424,CUST-007713,8130.95,DEPOSIT,2026-06-19T05:50:03.915019,PK,Normal transaction
TXN-00040173,CUST-003298,38710.53,TRANSFER,2026-06-19T05:57:03.915019,PK,Normal transaction
TXN-00070592,CUST-004517,44308.88,TRANSFER,2026-06-19T06:01:03.915019,PK,Normal transaction
TXN-00059114,CUST-009764,15609.55,TRANSFER,2026-06-19T06:03:03.915019,PK,Normal transaction
TXN-00050650,CUST-000903,48550.12,WITHDRAWAL,2026-06-19T06:09:03.915019,PK,Normal transaction
TXN-00050990,CUST-008197,20330.07,DEPOSIT,2026-06-19T06:12:03.915019,PK,Normal transaction
TXN-00045274,CUST-003503,15957.14,DEPOSIT,2026-06-19T06:19:03.915019,PK,Normal transaction
TXN-00031884,CUST-009213,9163.08,WITHDRAWAL,2026-06-19T06:24:03.915019,PK,Normal transaction
TXN-00003979,CUST-004811,31608.0,WITHDRAWAL,2026-06-19T06:33:03.915019,PK,Normal transaction
TXN-00028092,CUST-005666,39201.64,DEPOSIT,2026-06-19T06:44:03.915019,PK,Normal transaction
TXN-00055091,CUST-009403,6137.24,DEPOSIT,2026-06-19T06:48:03.915019,PK,Normal transaction
TXN-00065233,CUST-003306,21326.37,DEPOSIT,2026-06-19T06:48:03.915019,PK,Normal transaction
TXN-00086865,CUST-009227,36424.6,DEPOSIT,2026-06-19T06:48:03.915019,PK,Normal transaction
TXN-00065856,CUST-009649,26139.11,WITHDRAWAL,2026-06-19T07:03:03.915019,PK,Normal transaction
TXN-00052733,CUST-002841,15045.45,TRANSFER,2026-06-19T07:05:03.915019,PK,Normal transaction
TXN-00054331,CUST-000227,33089.52,DEPOSIT,2026-06-19T07:05:03.915019,PK,Normal transaction
TXN-00093550,CUST-007334,930021.31,CASH_DEPOSIT,2026-06-19T07:14:03.915019,PK,Structuring risk
TXN-00104180,CUST-003343,971881.35,CASH_DEPOSIT,2026-06-19T07:14:03.915019,PK,Structuring risk
TXN-00001677,CUST-002002,43193.9,WITHDRAWAL,2026-06-19T07:16:03.915019,PK,Normal transaction
TXN-00022371,CUST-004555,39008.94,DEPOSIT,2026-06-19T07:19:03.915019,PK,Normal transaction
TXN-00035065,CUST-009263,4626.31,DEPOSIT,2026-06-19T07:25:03.915019,PK,Normal transaction
TXN-00044711,CUST-008204,49505.72,DEPOSIT,2026-06-19T07:30:03.915019,PK,Normal transaction
TXN-00035204,CUST-000445,9993.98,TRANSFER,2026-06-19T07:31:03.915019,PK,Normal transaction
TXN-00053901,CUST-008239,40095.63,DEPOSIT,2026-06-19T07:32:03.915019,PK,Normal transaction
TXN-00001318,CUST-002271,6111.32,TRANSFER,2026-06-19T07:56:03.915019,PK,Normal transaction
TXN-00031993,CUST-009441,49151.64,TRANSFER,2026-06-19T07:59:03.915019,PK,Normal transaction
TXN-00018428,CUST-005160,39208.18,DEPOSIT,2026-06-19T08:07:03.915019,PK,Normal transaction
TXN-00103769,CUST-009057,922850.37,CASH_DEPOSIT,2026-06-19T08:14:03.915019,PK,Structuring risk
TXN-00030642,CUST-006381,27475.76,WITHDRAWAL,2026-06-19T08:21:03.915019,PK,Normal transaction
TXN-00057585,CUST-002422,29171.04,DEPOSIT,2026-06-19T08:26:03.915019,PK,Normal transaction
TXN-00089729,CUST-005321,39619.92,TRANSFER,2026-06-19T08:34:03.915019,PK,Normal transaction
TXN-00035324,CUST-007086,37991.08,WITHDRAWAL,2026-06-19T08:46:03.915019,PK,Normal transaction
TXN-00052329,CUST-001692,23211.83,DEPOSIT,2026-06-19T08:47:03.915019,PK,Normal transaction
TXN-00003123,CUST-009948,23454.18,TRANSFER,2026-06-19T08:51:03.915019,PK,Normal transaction
TXN-00080172,CUST-009009,37812.8,DEPOSIT,2026-06-19T08:56:03.915019,PK,Normal transaction
TXN-00014983,CUST-007599,39478.92,WITHDRAWAL,2026-06-19T09:00:03.915019,PK,Normal transaction
TXN-00076700,CUST-009432,26577.29,TRANSFER,2026-06-19T09:05:03.915019,PK,Normal transaction
TXN-00018894,CUST-001896,8102.05,WITHDRAWAL,2026-06-19T09:13:03.915019,PK,Normal transaction
TXN-00049001,CUST-006154,7804.47,DEPOSIT,2026-06-19T09:21:03.915019,PK,Normal transaction
TXN-00021812,CUST-004313,44849.32,WITHDRAWAL,2026-06-19T09:28:03.915019,PK,Normal transaction
TXN-00057505,CUST-000930,23592.41,TRANSFER,2026-06-19T09:28:03.915019,PK,Normal transaction
TXN-00070147,CUST-005906,3975.07,TRANSFER,2026-06-19T09:36:03.915019,PK,Normal transaction
TXN-00086449,CUST-005170,19143.8,TRANSFER,2026-06-19T09:44:03.915019,PK,Normal transaction
TXN-00067797,CUST-008749,26391.48,WITHDRAWAL,2026-06-19T09:45:03.915019,PK,Normal transaction
TXN-00052218,CUST-009599,18486.17,WITHDRAWAL,2026-06-19T10:00:03.915019,PK,Normal transaction
TXN-00061004,CUST-002254,18958.61,DEPOSIT,2026-06-19T10:14:03.915019,PK,Normal transaction
TXN-00059655,CUST-006069,8417.89,TRANSFER,2026-06-19T10:15:03.915019,PK,Normal transaction
TXN-00000181,CUST-009582,47560.23,DEPOSIT,2026-06-19T10:17:03.915019,PK,Normal transaction
TXN-00054041,CUST-000881,13701.48,DEPOSIT,2026-06-19T10:27:03.915019,PK,Normal transaction
TXN-00054907,CUST-008206,32666.94,DEPOSIT,2026-06-19T10:33:03.915019,PK,Normal transaction
TXN-00081656,CUST-007393,40853.99,WITHDRAWAL,2026-06-19T10:35:03.915019,PK,Normal transaction
TXN-00000900,CUST-008577,4150.48,TRANSFER,2026-06-19T10:44:03.915019,PK,Normal transaction
TXN-00055020,CUST-005273,19334.46,WITHDRAWAL,2026-06-19T10:53:03.915019,PK,Normal transaction
TXN-00017055,CUST-002980,32610.43,DEPOSIT,2026-06-19T11:02:03.915019,PK,Normal transaction
TXN-00000655,CUST-004786,38523.72,WITHDRAWAL,2026-06-19T11:10:03.915019,PK,Normal transaction
TXN-00029319,CUST-000505,5032.51,TRANSFER,2026-06-19T11:14:03.915019,PK,Normal transaction
TXN-00060403,CUST-005693,21599.12,DEPOSIT,2026-06-19T11:14:03.915019,PK,Normal transaction
TXN-00060731,CUST-005619,16274.01,WITHDRAWAL,2026-06-19T11:16:03.915019,PK,Normal transaction
TXN-00065100,CUST-007483,47780.42,TRANSFER,2026-06-19T11:19:03.915019,PK,Normal transaction
TXN-00089450,CUST-002914,22662.67,TRANSFER,2026-06-19T11:30:03.915019,PK,Normal transaction
TXN-00018312,CUST-004807,35664.28,WITHDRAWAL,2026-06-19T11:40:03.915019,PK,Normal transaction
TXN-00000843,CUST-009100,3936.43,TRANSFER,2026-06-19T11:46:03.915019,PK,Normal transaction
TXN-00025671,CUST-001174,9996.2,TRANSFER,2026-06-19T11:47:03.915019,PK,Normal transaction
TXN-00031885,CUST-009513,5193.88,DEPOSIT,2026-06-19T11:49:03.915019,PK,Normal transaction
TXN-00051584,CUST-008487,11608.99,DEPOSIT,2026-06-19T12:01:03.915019,PK,Normal transaction
TXN-00069875,CUST-002588,4826.95,WITHDRAWAL,2026-06-19T12:18:03.915019,PK,Normal transaction
TXN-00081373,CUST-008896,25259.82,WITHDRAWAL,2026-06-19T12:23:03.915019,PK,Normal transaction
TXN-00027342,CUST-007988,10418.89,TRANSFER,2026-06-19T12:24:03.915019,PK,Normal transaction
TXN-00007869,CUST-008809,44768.18,DEPOSIT,2026-06-19T12:27:03.915019,PK,Normal transaction
TXN-00020045,CUST-007501,27184.5,DEPOSIT,2026-06-19T12:29:03.915019,PK,Normal transaction
TXN-00003031,CUST-007904,8728.01,DEPOSIT,2026-06-19T12:32:03.915019,PK,Normal transaction
TXN-00049131,CUST-005122,19511.32,WITHDRAWAL,2026-06-19T12:53:03.915019,PK,Normal transaction
TXN-00004090,CUST-003757,35233.8,WITHDRAWAL,2026-06-19T12:58:03.915019,PK,Normal transaction
TXN-00058710,CUST-007900,29108.43,DEPOSIT,2026-06-19T13:01:03.915019,PK,Normal transaction
TXN-00104181,CUST-003343,958748.37,CASH_DEPOSIT,2026-06-19T13:14:03.915019,PK,Structuring risk
TXN-00008478,CUST-000606,23191.57,TRANSFER,2026-06-19T13:15:03.915019,PK,Normal transaction
TXN-00002303,CUST-007372,22679.93,DEPOSIT,2026-06-19T13:19:03.915019,PK,Normal transaction
TXN-00043721,CUST-008324,32639.43,TRANSFER,2026-06-19T13:20:03.915019,PK,Normal transaction
TXN-00065463,CUST-005467,2403.44,WITHDRAWAL,2026-06-19T13:24:03.915019,PK,Normal transaction
TXN-00020527,CUST-008028,19657.72,WITHDRAWAL,2026-06-19T13:33:03.915019,PK,Normal transaction
TXN-00021477,CUST-008486,18900.62,TRANSFER,2026-06-19T13:34:03.915019,PK,Normal transaction
TXN-00031353,CUST-007686,12771.88,DEPOSIT,2026-06-19T13:36:03.915019,PK,Normal transaction
TXN-00067612,CUST-005818,32670.15,WITHDRAWAL,2026-06-19T13:37:03.915019,PK,Normal transaction
TXN-00045457,CUST-000506,26629.48,WITHDRAWAL,2026-06-19T13:41:03.915019,PK,Normal transaction
TXN-00012578,CUST-001569,49525.53,WITHDRAWAL,2026-06-19T13:42:03.915019,PK,Normal transaction
TXN-00054717,CUST-008129,31578.28,DEPOSIT,2026-06-19T13:53:03.915019,PK,Normal transaction
TXN-00021534,CUST-002468,13287.14,WITHDRAWAL,2026-06-19T13:56:03.915019,PK,Normal transaction
TXN-00054628,CUST-004056,10596.08,WITHDRAWAL,2026-06-19T13:58:03.915019,PK,Normal transaction
TXN-00006857,CUST-008924,17828.15,TRANSFER,2026-06-19T14:10:03.915019,PK,Normal transaction
TXN-00001162,CUST-003090,41493.58,WITHDRAWAL,2026-06-19T14:17:03.915019,PK,Normal transaction
TXN-00000259,CUST-002957,38333.97,WITHDRAWAL,2026-06-19T14:19:03.915019,PK,Normal transaction
TXN-00044847,CUST-003805,18763.39,DEPOSIT,2026-06-19T14:32:03.915019,PK,Normal transaction
TXN-00051534,CUST-002106,22348.19,DEPOSIT,2026-06-19T14:35:03.915019,PK,Normal transaction
TXN-00043728,CUST-004450,47848.77,DEPOSIT,2026-06-19T14:36:03.915019,PK,Normal transaction
TXN-00025501,CUST-008980,35236.27,WITHDRAWAL,2026-06-19T14:53:03.915019,PK,Normal transaction
TXN-00037275,CUST-009642,43004.04,WITHDRAWAL,2026-06-19T14:55:03.915019,PK,Normal transaction
TXN-00032304,CUST-000662,33985.77,TRANSFER,2026-06-19T14:57:03.915019,PK,Normal transaction
TXN-00071080,CUST-005107,12707.88,WITHDRAWAL,2026-06-19T14:59:03.915019,PK,Normal transaction
TXN-00025209,CUST-003386,22237.11,WITHDRAWAL,2026-06-19T15:20:03.915019,PK,Normal transaction
TXN-00089241,CUST-007263,21351.12,TRANSFER,2026-06-19T15:34:03.915019,PK,Normal transaction
TXN-00095261,CUST-001300,192407.71,TRANSFER,2026-06-19T15:41:03.915019,PK,Velocity spike
TXN-00095262,CUST-001300,119468.62,DEPOSIT,2026-06-19T15:46:03.915019,PK,Velocity spike
TXN-00029457,CUST-002418,5052.43,TRANSFER,2026-06-19T15:57:03.915019,PK,Normal transaction
TXN-00019883,CUST-005939,30916.82,DEPOSIT,2026-06-19T15:59:03.915019,PK,Normal transaction
TXN-00095263,CUST-001300,191078.13,DEPOSIT,2026-06-19T16:03:03.915019,PK,Velocity spike
TXN-00060275,CUST-002925,11362.94,WITHDRAWAL,2026-06-19T16:09:03.915019,PK,Normal transaction
TXN-00095264,CUST-001300,152073.17,TRANSFER,2026-06-19T16:11:03.915019,PK,Velocity spike
TXN-00093551,CUST-007334,914048.75,CASH_DEPOSIT,2026-06-19T16:14:03.915019,PK,Structuring risk
TXN-00095265,CUST-001300,80442.33,DEPOSIT,2026-06-19T16:16:03.915019,PK,Velocity spike
TXN-00015677,CUST-005838,16527.94,TRANSFER,2026-06-19T16:17:03.915019,PK,Normal transaction
TXN-00015690,CUST-009243,49240.9,WITHDRAWAL,2026-06-19T16:18:03.915019,PK,Normal transaction
TXN-00014560,CUST-000464,41879.27,DEPOSIT,2026-06-19T16:24:03.915019,PK,Normal transaction
TXN-00046403,CUST-002750,9781.99,DEPOSIT,2026-06-19T16:30:03.915019,PK,Normal transaction
TXN-00095266,CUST-001300,53387.67,TRANSFER,2026-06-19T16:31:03.915019,PK,Velocity spike
TXN-00013791,CUST-007063,5972.53,DEPOSIT,2026-06-19T16:43:03.915019,PK,Normal transaction
TXN-00085374,CUST-005948,15525.04,WITHDRAWAL,2026-06-19T16:45:03.915019,PK,Normal transaction
TXN-00095267,CUST-001300,190051.89,DEPOSIT,2026-06-19T16:49:03.915019,PK,Velocity spike
TXN-00095268,CUST-001300,64441.44,DEPOSIT,2026-06-19T17:01:03.915019,PK,Velocity spike
TXN-00095269,CUST-001300,114289.93,DEPOSIT,2026-06-19T17:16:03.915019,PK,Velocity spike
TXN-00079991,CUST-001639,6632.24,DEPOSIT,2026-06-19T17:25:03.915019,PK,Normal transaction
TXN-00095270,CUST-001300,157818.54,DEPOSIT,2026-06-19T17:26:03.915019,PK,Velocity spike
TXN-00095271,CUST-001300,106842.24,TRANSFER,2026-06-19T17:51:03.915019,PK,Velocity spike
TXN-00036080,CUST-002133,38068.21,WITHDRAWAL,2026-06-19T17:53:03.915019,PK,Normal transaction
TXN-00049636,CUST-006443,2978.11,DEPOSIT,2026-06-19T17:57:03.915019,PK,Normal transaction
TXN-00089847,CUST-001374,16884.27,DEPOSIT,2026-06-19T17:57:03.915019,PK,Normal transaction
TXN-00036772,CUST-004332,3379.59,WITHDRAWAL,2026-06-19T18:05:03.915019,PK,Normal transaction
TXN-00035963,CUST-000769,16928.32,WITHDRAWAL,2026-06-19T18:19:03.915019,PK,Normal transaction
TXN-00095272,CUST-001300,189680.57,DEPOSIT,2026-06-19T18:20:03.915019,PK,Velocity spike
TXN-00005727,CUST-009663,22018.68,TRANSFER,2026-06-19T18:25:03.915019,PK,Normal transaction
TXN-00029777,CUST-000014,16363.56,DEPOSIT,2026-06-19T18:25:03.915019,PK,Normal transaction
TXN-00011429,CUST-003543,28241.59,WITHDRAWAL,2026-06-19T18:32:03.915019,PK,Normal transaction
TXN-00081876,CUST-005979,39508.78,TRANSFER,2026-06-19T18:36:03.915019,PK,Normal transaction
TXN-00020761,CUST-000456,7239.48,TRANSFER,2026-06-19T18:37:03.915019,PK,Normal transaction
TXN-00095273,CUST-001300,170427.85,DEPOSIT,2026-06-19T18:43:03.915019,PK,Velocity spike
TXN-00003185,CUST-002378,24361.0,TRANSFER,2026-06-19T18:46:03.915019,PK,Normal transaction
TXN-00095274,CUST-001300,153421.73,TRANSFER,2026-06-19T18:59:03.915019,PK,Velocity spike
TXN-00008731,CUST-008356,49956.01,WITHDRAWAL,2026-06-19T19:02:03.915019,PK,Normal transaction
TXN-00074425,CUST-005821,15337.66,DEPOSIT,2026-06-19T19:02:03.915019,PK,Normal transaction
TXN-00055930,CUST-002264,20534.59,DEPOSIT,2026-06-19T19:04:03.915019,PK,Normal transaction
TXN-00103770,CUST-009057,934588.5,CASH_DEPOSIT,2026-06-19T19:14:03.915019,PK,Structuring risk
TXN-00095275,CUST-001300,99622.79,TRANSFER,2026-06-19T19:22:03.915019,PK,Velocity spike
TXN-00024534,CUST-007345,47765.39,WITHDRAWAL,2026-06-19T19:26:03.915019,PK,Normal transaction
TXN-00018928,CUST-005330,41616.81,TRANSFER,2026-06-19T19:28:03.915019,PK,Normal transaction
TXN-00062487,CUST-008142,44802.53,DEPOSIT,2026-06-19T19:28:03.915019,PK,Normal transaction
TXN-00052010,CUST-003583,9056.44,DEPOSIT,2026-06-19T19:30:03.915019,PK,Normal transaction
TXN-00021240,CUST-009783,26093.62,DEPOSIT,2026-06-19T19:37:03.915019,PK,Normal transaction
TXN-00095276,CUST-001300,138112.55,DEPOSIT,2026-06-19T19:38:03.915019,PK,Velocity spike
TXN-00052202,CUST-002398,17378.38,TRANSFER,2026-06-19T19:39:03.915019,PK,Normal transaction
TXN-00011339,CUST-005661,22916.86,DEPOSIT,2026-06-19T19:45:03.915019,PK,Normal transaction
TXN-00048955,CUST-004007,12016.64,DEPOSIT,2026-06-19T19:45:03.915019,PK,Normal transaction
TXN-00002445,CUST-007348,38306.53,DEPOSIT,2026-06-19T19:54:03.915019,PK,Normal transaction
TXN-00095277,CUST-001300,73651.69,TRANSFER,2026-06-19T19:59:03.915019,PK,Velocity spike
TXN-00059313,CUST-008476,22061.45,DEPOSIT,2026-06-19T20:19:03.915019,PK,Normal transaction
TXN-00095278,CUST-001300,122142.17,TRANSFER,2026-06-19T20:22:03.915019,PK,Velocity spike
TXN-00017923,CUST-008457,14592.05,WITHDRAWAL,2026-06-19T20:28:03.915019,PK,Normal transaction
TXN-00095279,CUST-001300,58817.46,TRANSFER,2026-06-19T20:29:03.915019,PK,Velocity spike
TXN-00054811,CUST-003892,45517.97,TRANSFER,2026-06-19T20:30:03.915019,PK,Normal transaction
TXN-00067709,CUST-002735,44944.09,TRANSFER,2026-06-19T20:30:03.915019,PK,Normal transaction
TXN-00095280,CUST-001300,193451.17,TRANSFER,2026-06-19T20:43:03.915019,PK,Velocity spike
TXN-00017428,CUST-004839,28322.66,TRANSFER,2026-06-19T20:46:03.915019,PK,Normal transaction
TXN-00095281,CUST-001300,110690.45,DEPOSIT,2026-06-19T20:49:03.915019,PK,Velocity spike
TXN-00021677,CUST-001844,36045.51,WITHDRAWAL,2026-06-19T20:53:03.915019,PK,Normal transaction
TXN-00075594,CUST-001104,48661.22,WITHDRAWAL,2026-06-19T20:56:03.915019,PK,Normal transaction
TXN-00083692,CUST-007368,10271.28,TRANSFER,2026-06-19T20:57:03.915019,PK,Normal transaction
TXN-00047746,CUST-000508,22469.14,DEPOSIT,2026-06-19T21:06:03.915019,PK,Normal transaction
TXN-00064831,CUST-000290,47088.02,WITHDRAWAL,2026-06-19T21:07:03.915019,PK,Normal transaction
TXN-00054072,CUST-007429,17299.16,TRANSFER,2026-06-19T21:08:03.915019,PK,Normal transaction
TXN-00039009,CUST-007392,35645.04,TRANSFER,2026-06-19T21:10:03.915019,PK,Normal transaction
TXN-00079046,CUST-004774,47007.87,TRANSFER,2026-06-19T21:24:03.915019,PK,Normal transaction
TXN-00067539,CUST-008603,31522.49,TRANSFER,2026-06-19T21:30:03.915019,PK,Normal transaction
TXN-00076922,CUST-001444,27671.83,TRANSFER,2026-06-19T21:30:03.915019,PK,Normal transaction
TXN-00029340,CUST-009567,27094.79,TRANSFER,2026-06-19T21:37:03.915019,PK,Normal transaction
TXN-00081064,CUST-000755,46606.37,DEPOSIT,2026-06-19T21:37:03.915019,PK,Normal transaction
TXN-00031345,CUST-004985,25847.48,TRANSFER,2026-06-19T21:39:03.915019,PK,Normal transaction
TXN-00027336,CUST-009677,31078.08,TRANSFER,2026-06-19T21:50:03.915019,PK,Normal transaction
TXN-00063102,CUST-002283,12963.27,DEPOSIT,2026-06-19T21:52:03.915019,PK,Normal transaction
TXN-00032057,CUST-000212,33991.69,DEPOSIT,2026-06-19T21:57:03.915019,PK,Normal transaction
TXN-00015216,CUST-005406,18860.79,WITHDRAWAL,2026-06-19T21:58:03.915019,PK,Normal transaction
TXN-00025367,CUST-006989,21973.19,DEPOSIT,2026-06-19T22:10:03.915019,PK,Normal transaction
TXN-00014948,CUST-005048,36532.54,WITHDRAWAL,2026-06-19T22:12:03.915019,PK,Normal transaction
TXN-00035036,CUST-006910,9505.84,WITHDRAWAL,2026-06-19T22:21:03.915019,PK,Normal transaction
TXN-00039476,CUST-006321,37912.51,TRANSFER,2026-06-19T22:33:03.915019,PK,Normal transaction
TXN-00077917,CUST-003589,46522.33,TRANSFER,2026-06-19T22:35:03.915019,PK,Normal transaction
TXN-00000246,CUST-004941,49037.33,TRANSFER,2026-06-19T22:40:03.915019,PK,Normal transaction
TXN-00031909,CUST-009130,43782.13,DEPOSIT,2026-06-19T22:57:03.915019,PK,Normal transaction
TXN-00079172,CUST-008767,17102.64,WITHDRAWAL,2026-06-19T23:02:03.915019,PK,Normal transaction
TXN-00048603,CUST-004428,43352.43,TRANSFER,2026-06-19T23:04:03.915019,PK,Normal transaction
TXN-00078505,CUST-002100,18496.18,TRANSFER,2026-06-19T23:09:03.915019,PK,Normal transaction
TXN-00066471,CUST-007798,7554.61,DEPOSIT,2026-06-19T23:25:03.915019,PK,Normal transaction
TXN-00043205,CUST-004910,5362.18,DEPOSIT,2026-06-20T00:01:03.915019,PK,Normal transaction
TXN-00064033,CUST-001650,37196.8,DEPOSIT,2026-06-20T00:06:03.915019,PK,Normal transaction
TXN-00069024,CUST-000469,46539.35,DEPOSIT,2026-06-20T00:12:03.915019,PK,Normal transaction
TXN-00058575,CUST-000688,38133.65,TRANSFER,2026-06-20T00:19:03.915019,PK,Normal transaction
TXN-00028528,CUST-003185,30534.31,TRANSFER,2026-06-20T00:20:03.915019,PK,Normal transaction
TXN-00003108,CUST-006146,17459.01,WITHDRAWAL,2026-06-20T00:23:03.915019,PK,Normal transaction
TXN-00080078,CUST-006108,39008.18,DEPOSIT,2026-06-20T00:28:03.915019,PK,Normal transaction
TXN-00013687,CUST-005600,43620.39,DEPOSIT,2026-06-20T00:40:03.915019,PK,Normal transaction
TXN-00065143,CUST-006324,6865.46,DEPOSIT,2026-06-20T00:40:03.915019,PK,Normal transaction
TXN-00064874,CUST-009873,32504.33,DEPOSIT,2026-06-20T00:47:03.915019,PK,Normal transaction
TXN-00079193,CUST-000614,6571.73,DEPOSIT,2026-06-20T00:50:03.915019,PK,Normal transaction
TXN-00020485,CUST-008133,49762.89,DEPOSIT,2026-06-20T00:52:03.915019,PK,Normal transaction
TXN-00006831,CUST-001164,27401.8,DEPOSIT,2026-06-20T00:56:03.915019,PK,Normal transaction
TXN-00089154,CUST-001847,5482.29,DEPOSIT,2026-06-20T01:14:03.915019,PK,Normal transaction
TXN-00091683,CUST-005689,978049.03,CASH_DEPOSIT,2026-06-20T01:14:03.915019,PK,Structuring risk
TXN-00093552,CUST-007334,904705.11,CASH_DEPOSIT,2026-06-20T01:14:03.915019,PK,Structuring risk
TXN-00103771,CUST-009057,969386.55,CASH_DEPOSIT,2026-06-20T01:14:03.915019,PK,Structuring risk
TXN-00104182,CUST-003343,994631.27,CASH_DEPOSIT,2026-06-20T01:14:03.915019,PK,Structuring risk
TXN-00002426,CUST-001085,28311.21,WITHDRAWAL,2026-06-20T01:19:03.915019,PK,Normal transaction
TXN-00084879,CUST-006548,42338.09,WITHDRAWAL,2026-06-20T01:38:03.915019,PK,Normal transaction
TXN-00054184,CUST-003581,35558.32,TRANSFER,2026-06-20T01:44:03.915019,PK,Normal transaction
TXN-00041842,CUST-008905,41198.68,WITHDRAWAL,2026-06-20T01:45:03.915019,PK,Normal transaction
TXN-00035758,CUST-006754,27591.81,DEPOSIT,2026-06-20T01:47:03.915019,PK,Normal transaction
TXN-00078304,CUST-004404,29866.74,DEPOSIT,2026-06-20T01:52:03.915019,PK,Normal transaction
TXN-00031012,CUST-009791,43369.32,TRANSFER,2026-06-20T01:57:03.915019,PK,Normal transaction
TXN-00030829,CUST-007702,8353.22,WITHDRAWAL,2026-06-20T01:58:03.915019,PK,Normal transaction
TXN-00078573,CUST-000239,41854.19,WITHDRAWAL,2026-06-20T01:58:03.915019,PK,Normal transaction
TXN-00033666,CUST-001648,25715.53,TRANSFER,2026-06-20T02:00:03.915019,PK,Normal transaction
TXN-00010939,CUST-004655,20346.11,WITHDRAWAL,2026-06-20T02:07:03.915019,PK,Normal transaction
TXN-00041698,CUST-004620,12887.69,TRANSFER,2026-06-20T02:18:03.915019,PK,Normal transaction
TXN-00008984,CUST-006644,44186.63,TRANSFER,2026-06-20T02:19:03.915019,PK,Normal transaction
TXN-00030242,CUST-001052,42390.72,DEPOSIT,2026-06-20T02:22:03.915019,PK,Normal transaction
TXN-00053962,CUST-002276,3088.87,TRANSFER,2026-06-20T02:28:03.915019,PK,Normal transaction
TXN-00012085,CUST-003629,6509.77,DEPOSIT,2026-06-20T02:31:03.915019,PK,Normal transaction
TXN-00030038,CUST-000436,29433.15,TRANSFER,2026-06-20T02:32:03.915019,PK,Normal transaction
TXN-00016828,CUST-007133,12352.43,DEPOSIT,2026-06-20T02:51:03.915019,PK,Normal transaction
TXN-00088160,CUST-006902,22660.2,TRANSFER,2026-06-20T03:17:03.915019,PK,Normal transaction
TXN-00030535,CUST-003087,28457.66,WITHDRAWAL,2026-06-20T03:43:03.915019,PK,Normal transaction
TXN-00066959,CUST-003020,15051.98,WITHDRAWAL,2026-06-20T03:46:03.915019,PK,Normal transaction
TXN-00022398,CUST-001105,20736.25,WITHDRAWAL,2026-06-20T03:55:03.915019,PK,Normal transaction
TXN-00087048,CUST-001982,3110.31,WITHDRAWAL,2026-06-20T04:03:03.915019,PK,Normal transaction
TXN-00023342,CUST-004701,14036.49,WITHDRAWAL,2026-06-20T04:04:03.915019,PK,Normal transaction
TXN-00025972,CUST-006055,35495.38,WITHDRAWAL,2026-06-20T04:06:03.915019,PK,Normal transaction
TXN-00093553,CUST-007334,977548.78,CASH_DEPOSIT,2026-06-20T04:14:03.915019,PK,Structuring risk
TXN-00038144,CUST-001895,33574.9,DEPOSIT,2026-06-20T04:16:03.915019,PK,Normal transaction
TXN-00008995,CUST-009563,9780.41,WITHDRAWAL,2026-06-20T04:24:03.915019,PK,Normal transaction
TXN-00049733,CUST-003569,21545.19,TRANSFER,2026-06-20T04:25:03.915019,PK,Normal transaction
TXN-00005119,CUST-005103,18610.23,TRANSFER,2026-06-20T04:28:03.915019,PK,Normal transaction
TXN-00073006,CUST-000133,45407.31,TRANSFER,2026-06-20T04:30:03.915019,PK,Normal transaction
TXN-00022653,CUST-003397,25182.07,DEPOSIT,2026-06-20T04:34:03.915019,PK,Normal transaction
TXN-00066207,CUST-004079,39684.06,WITHDRAWAL,2026-06-20T04:36:03.915019,PK,Normal transaction
TXN-00054669,CUST-003724,6896.88,TRANSFER,2026-06-20T04:37:03.915019,PK,Normal transaction
TXN-00008772,CUST-009224,37513.2,WITHDRAWAL,2026-06-20T04:41:03.915019,PK,Normal transaction
TXN-00071194,CUST-004634,32785.75,WITHDRAWAL,2026-06-20T04:48:03.915019,PK,Normal transaction
TXN-00088658,CUST-003446,25804.01,WITHDRAWAL,2026-06-20T04:49:03.915019,PK,Normal transaction
